call_id,caller,receiver,phase,timestamp,duration_seconds,recording_id
CALL-1034,1,85,8,Phase-8,343,REC-1034
CALL-1035,1,85,8,Phase-8,709,REC-1035
CALL-1036,1,85,8,Phase-8,625,REC-1036
CALL-1037,1,85,8,Phase-8,407,REC-1037
CALL-1038,3,85,8,Phase-8,514,REC-1038
CALL-1039,3,85,8,Phase-8,596,REC-1039
CALL-1040,3,85,8,Phase-8,573,REC-1040
CALL-1041,3,85,8,Phase-8,382,REC-1041
CALL-1042,3,86,8,Phase-8,465,REC-1042
CALL-1043,1,2,8,Phase-8,793,REC-1043
CALL-1044,1,2,8,Phase-8,593,REC-1044
CALL-1045,1,2,8,Phase-8,368,REC-1045
CALL-1046,1,2,8,Phase-8,390,REC-1046
CALL-1047,34,2,8,Phase-8,749,REC-1047
CALL-1048,1,8,8,Phase-8,494,REC-1048
CALL-1049,1,8,8,Phase-8,307,REC-1049
CALL-1050,3,8,8,Phase-8,343,REC-1050
CALL-1051,3,8,8,Phase-8,287,REC-1051
CALL-1052,3,8,8,Phase-8,266,REC-1052
CALL-1053,3,8,8,Phase-8,153,REC-1053
CALL-1054,3,8,8,Phase-8,768,REC-1054
CALL-1055,85,8,8,Phase-8,227,REC-1055
CALL-1056,1,76,8,Phase-8,353,REC-1056
CALL-1057,78,76,8,Phase-8,152,REC-1057
CALL-1058,1,9,8,Phase-8,790,REC-1058
CALL-1059,87,9,8,Phase-8,578,REC-1059
CALL-1060,3,34,8,Phase-8,810,REC-1060
CALL-1061,3,34,8,Phase-8,736,REC-1061
CALL-1062,2,34,8,Phase-8,219,REC-1062
CALL-1063,2,35,8,Phase-8,226,REC-1063
CALL-1064,1,11,8,Phase-8,251,REC-1064
CALL-1065,1,11,8,Phase-8,786,REC-1065
CALL-1066,1,11,8,Phase-8,525,REC-1066
CALL-1067,1,11,8,Phase-8,313,REC-1067
CALL-1068,1,11,8,Phase-8,771,REC-1068
CALL-1069,1,84,8,Phase-8,633,REC-1069
CALL-1070,12,13,8,Phase-8,808,REC-1070
CALL-1071,14,12,8,Phase-8,567,REC-1071
CALL-1072,18,12,8,Phase-8,641,REC-1072
CALL-1073,18,12,8,Phase-8,319,REC-1073
CALL-1074,18,12,8,Phase-8,132,REC-1074
CALL-1075,18,12,8,Phase-8,882,REC-1075
CALL-1076,18,12,8,Phase-8,228,REC-1076
CALL-1077,17,12,8,Phase-8,333,REC-1077
CALL-1078,17,12,8,Phase-8,262,REC-1078
CALL-1079,17,12,8,Phase-8,399,REC-1079
CALL-1080,17,12,8,Phase-8,213,REC-1080
CALL-1081,17,12,8,Phase-8,339,REC-1081
CALL-1082,25,12,8,Phase-8,44,REC-1082
CALL-1083,25,12,8,Phase-8,755,REC-1083
CALL-1084,25,12,8,Phase-8,576,REC-1084
CALL-1085,16,12,8,Phase-8,159,REC-1085
CALL-1086,16,12,8,Phase-8,310,REC-1086
CALL-1087,16,12,8,Phase-8,76,REC-1087
CALL-1088,16,12,8,Phase-8,85,REC-1088
CALL-1089,16,12,8,Phase-8,596,REC-1089
CALL-1090,23,12,8,Phase-8,329,REC-1090
CALL-1091,23,12,8,Phase-8,744,REC-1091
CALL-1092,23,12,8,Phase-8,159,REC-1092
CALL-1093,23,12,8,Phase-8,683,REC-1093
CALL-1094,23,12,8,Phase-8,800,REC-1094
CALL-1095,33,12,8,Phase-8,532,REC-1095
CALL-1096,80,12,8,Phase-8,135,REC-1096
CALL-1097,1,14,8,Phase-8,42,REC-1097
CALL-1098,3,14,8,Phase-8,617,REC-1098
CALL-1099,12,14,8,Phase-8,321,REC-1099
CALL-1100,12,14,8,Phase-8,510,REC-1100
CALL-1101,12,14,8,Phase-8,520,REC-1101
CALL-1102,12,14,8,Phase-8,481,REC-1102
CALL-1103,12,14,8,Phase-8,378,REC-1103
CALL-1104,1,82,8,Phase-8,218,REC-1104
CALL-1105,1,82,8,Phase-8,82,REC-1105
CALL-1106,1,82,8,Phase-8,288,REC-1106
CALL-1107,1,82,8,Phase-8,519,REC-1107
CALL-1108,1,82,8,Phase-8,146,REC-1108
CALL-1109,3,82,8,Phase-8,871,REC-1109
CALL-1110,1,19,8,Phase-8,96,REC-1110
CALL-1111,1,19,8,Phase-8,440,REC-1111
CALL-1112,1,19,8,Phase-8,533,REC-1112
CALL-1113,76,19,8,Phase-8,105,REC-1113
CALL-1114,76,19,8,Phase-8,620,REC-1114
CALL-1115,76,19,8,Phase-8,674,REC-1115
CALL-1116,1,77,8,Phase-8,732,REC-1116
CALL-1117,1,77,8,Phase-8,84,REC-1117
CALL-1118,1,77,8,Phase-8,185,REC-1118
CALL-1119,1,77,8,Phase-8,182,REC-1119
CALL-1120,1,77,8,Phase-8,860,REC-1120
CALL-1121,1,87,8,Phase-8,606,REC-1121
CALL-1122,1,87,8,Phase-8,341,REC-1122
CALL-1123,1,87,8,Phase-8,117,REC-1123
CALL-1124,1,87,8,Phase-8,284,REC-1124
CALL-1125,1,87,8,Phase-8,151,REC-1125
CALL-1126,3,87,8,Phase-8,601,REC-1126
CALL-1127,3,87,8,Phase-8,812,REC-1127
CALL-1128,3,87,8,Phase-8,456,REC-1128
CALL-1129,38,87,8,Phase-8,650,REC-1129
CALL-1130,37,87,8,Phase-8,640,REC-1130
CALL-1131,37,87,8,Phase-8,839,REC-1131
CALL-1132,1,20,8,Phase-8,663,REC-1132
CALL-1133,1,20,8,Phase-8,261,REC-1133
CALL-1134,1,20,8,Phase-8,824,REC-1134
CALL-1135,1,20,8,Phase-8,565,REC-1135
CALL-1136,1,20,8,Phase-8,419,REC-1136
CALL-1137,86,20,8,Phase-8,491,REC-1137
CALL-1138,12,22,8,Phase-8,483,REC-1138
CALL-1139,12,22,8,Phase-8,334,REC-1139
CALL-1140,12,22,8,Phase-8,632,REC-1140
CALL-1141,1,28,8,Phase-8,469,REC-1141
CALL-1142,1,28,8,Phase-8,342,REC-1142
CALL-1143,1,28,8,Phase-8,612,REC-1143
CALL-1144,1,81,8,Phase-8,665,REC-1144
CALL-1145,1,81,8,Phase-8,91,REC-1145
CALL-1146,87,81,8,Phase-8,654,REC-1146
CALL-1147,87,81,8,Phase-8,787,REC-1147
CALL-1148,87,81,8,Phase-8,131,REC-1148
CALL-1149,87,81,8,Phase-8,811,REC-1149
CALL-1150,1,67,8,Phase-8,242,REC-1150
CALL-1151,1,67,8,Phase-8,670,REC-1151
CALL-1152,1,67,8,Phase-8,246,REC-1152
CALL-1153,87,38,8,Phase-8,300,REC-1153
CALL-1154,76,73,8,Phase-8,706,REC-1154
CALL-1155,87,73,8,Phase-8,113,REC-1155
CALL-1156,87,39,8,Phase-8,190,REC-1156
CALL-1157,87,39,8,Phase-8,275,REC-1157
CALL-1158,87,39,8,Phase-8,207,REC-1158
CALL-1159,87,39,8,Phase-8,595,REC-1159
CALL-1160,87,39,8,Phase-8,106,REC-1160
CALL-1161,76,59,8,Phase-8,190,REC-1161
CALL-1162,76,59,8,Phase-8,32,REC-1162
CALL-1163,76,59,8,Phase-8,448,REC-1163
CALL-1164,3,37,8,Phase-8,491,REC-1164
CALL-1165,3,37,8,Phase-8,735,REC-1165
CALL-1166,3,37,8,Phase-8,638,REC-1166
CALL-1167,3,37,8,Phase-8,511,REC-1167
CALL-1168,3,37,8,Phase-8,328,REC-1168
CALL-1169,87,37,8,Phase-8,63,REC-1169
CALL-1170,87,37,8,Phase-8,267,REC-1170
CALL-1171,87,37,8,Phase-8,325,REC-1171
CALL-1172,87,37,8,Phase-8,753,REC-1172
CALL-1173,12,23,8,Phase-8,319,REC-1173
CALL-1174,87,91,8,Phase-8,749,REC-1174
CALL-1175,87,91,8,Phase-8,494,REC-1175
CALL-1176,87,91,8,Phase-8,102,REC-1176
CALL-1177,11,36,8,Phase-8,733,REC-1177
CALL-1178,11,36,8,Phase-8,269,REC-1178
CALL-1179,11,36,8,Phase-8,300,REC-1179
CALL-1180,3,1,9,Phase-9,836,REC-1180
CALL-1181,85,1,9,Phase-9,840,REC-1181
CALL-1182,85,1,9,Phase-9,670,REC-1182
CALL-1183,85,1,9,Phase-9,633,REC-1183
CALL-1184,85,1,9,Phase-9,707,REC-1184
CALL-1185,8,1,9,Phase-9,853,REC-1185
CALL-1186,8,1,9,Phase-9,232,REC-1186
CALL-1187,82,1,9,Phase-9,465,REC-1187
CALL-1188,82,1,9,Phase-9,147,REC-1188
CALL-1189,82,1,9,Phase-9,587,REC-1189
CALL-1190,82,1,9,Phase-9,260,REC-1190
CALL-1191,82,1,9,Phase-9,693,REC-1191
CALL-1192,87,1,9,Phase-9,182,REC-1192
CALL-1193,87,1,9,Phase-9,302,REC-1193
CALL-1194,87,1,9,Phase-9,876,REC-1194
CALL-1195,87,1,9,Phase-9,175,REC-1195
CALL-1196,3,89,9,Phase-9,103,REC-1196
CALL-1197,1,83,9,Phase-9,91,REC-1197
CALL-1198,1,83,9,Phase-9,199,REC-1198
CALL-1199,1,83,9,Phase-9,841,REC-1199
CALL-1200,85,3,9,Phase-9,344,REC-1200
CALL-1201,85,3,9,Phase-9,639,REC-1201
CALL-1202,85,3,9,Phase-9,796,REC-1202
CALL-1203,85,3,9,Phase-9,874,REC-1203
CALL-1204,85,3,9,Phase-9,612,REC-1204
CALL-1205,8,3,9,Phase-9,325,REC-1205
CALL-1206,76,3,9,Phase-9,479,REC-1206
CALL-1207,12,3,9,Phase-9,157,REC-1207
CALL-1208,87,3,9,Phase-9,509,REC-1208
CALL-1209,87,3,9,Phase-9,735,REC-1209
CALL-1210,87,3,9,Phase-9,341,REC-1210
CALL-1211,87,3,9,Phase-9,746,REC-1211
CALL-1212,87,3,9,Phase-9,442,REC-1212
CALL-1213,1,85,9,Phase-9,308,REC-1213
CALL-1214,1,85,9,Phase-9,542,REC-1214
CALL-1215,1,85,9,Phase-9,582,REC-1215
CALL-1216,1,85,9,Phase-9,535,REC-1216
CALL-1217,1,85,9,Phase-9,478,REC-1217
CALL-1218,3,85,9,Phase-9,112,REC-1218
CALL-1219,3,85,9,Phase-9,642,REC-1219
CALL-1220,3,85,9,Phase-9,70,REC-1220
CALL-1221,3,85,9,Phase-9,472,REC-1221
CALL-1222,3,85,9,Phase-9,782,REC-1222
CALL-1223,88,85,9,Phase-9,360,REC-1223
CALL-1224,3,90,9,Phase-9,648,REC-1224
CALL-1225,3,2,9,Phase-9,286,REC-1225
CALL-1226,3,7,9,Phase-9,56,REC-1226
CALL-1227,1,6,9,Phase-9,123,REC-1227
CALL-1228,1,8,9,Phase-9,264,REC-1228
CALL-1229,3,8,9,Phase-9,720,REC-1229
CALL-1230,3,8,9,Phase-9,886,REC-1230
CALL-1231,3,8,9,Phase-9,619,REC-1231
CALL-1232,3,8,9,Phase-9,631,REC-1232
CALL-1233,3,8,9,Phase-9,51,REC-1233
CALL-1234,1,76,9,Phase-9,813,REC-1234
CALL-1235,1,76,9,Phase-9,718,REC-1235
CALL-1236,1,76,9,Phase-9,871,REC-1236
CALL-1237,1,76,9,Phase-9,305,REC-1237
CALL-1238,1,76,9,Phase-9,620,REC-1238
CALL-1239,3,76,9,Phase-9,71,REC-1239
CALL-1240,3,76,9,Phase-9,811,REC-1240
CALL-1241,3,76,9,Phase-9,804,REC-1241
CALL-1242,78,76,9,Phase-9,209,REC-1242
CALL-1243,1,11,9,Phase-9,511,REC-1243
CALL-1244,12,13,9,Phase-9,561,REC-1244
CALL-1245,12,13,9,Phase-9,697,REC-1245
CALL-1246,3,12,9,Phase-9,482,REC-1246
CALL-1247,18,12,9,Phase-9,314,REC-1247
CALL-1248,18,12,9,Phase-9,215,REC-1248
CALL-1249,18,12,9,Phase-9,629,REC-1249
CALL-1250,18,12,9,Phase-9,476,REC-1250
CALL-1251,18,12,9,Phase-9,680,REC-1251
CALL-1252,17,12,9,Phase-9,863,REC-1252
CALL-1253,17,12,9,Phase-9,533,REC-1253
CALL-1254,16,12,9,Phase-9,123,REC-1254
CALL-1255,16,12,9,Phase-9,511,REC-1255
CALL-1256,16,12,9,Phase-9,386,REC-1256
CALL-1257,16,12,9,Phase-9,448,REC-1257
CALL-1258,16,12,9,Phase-9,371,REC-1258
CALL-1259,29,12,9,Phase-9,358,REC-1259
CALL-1260,12,14,9,Phase-9,716,REC-1260
CALL-1261,12,14,9,Phase-9,137,REC-1261
CALL-1262,12,14,9,Phase-9,194,REC-1262
CALL-1263,12,14,9,Phase-9,367,REC-1263
CALL-1264,12,14,9,Phase-9,451,REC-1264
CALL-1265,12,17,9,Phase-9,740,REC-1265
CALL-1266,12,17,9,Phase-9,537,REC-1266
CALL-1267,12,17,9,Phase-9,325,REC-1267
CALL-1268,12,17,9,Phase-9,708,REC-1268
CALL-1269,1,82,9,Phase-9,440,REC-1269
CALL-1270,1,82,9,Phase-9,863,REC-1270
CALL-1271,1,82,9,Phase-9,808,REC-1271
CALL-1272,1,82,9,Phase-9,593,REC-1272
CALL-1273,1,82,9,Phase-9,67,REC-1273
CALL-1274,3,82,9,Phase-9,495,REC-1274
CALL-1275,3,82,9,Phase-9,120,REC-1275
CALL-1276,87,82,9,Phase-9,352,REC-1276
CALL-1277,87,82,9,Phase-9,288,REC-1277
CALL-1278,87,82,9,Phase-9,361,REC-1278
CALL-1279,87,82,9,Phase-9,148,REC-1279
CALL-1280,87,82,9,Phase-9,821,REC-1280
CALL-1281,46,82,9,Phase-9,443,REC-1281
CALL-1282,46,82,9,Phase-9,556,REC-1282
CALL-1283,46,82,9,Phase-9,874,REC-1283
CALL-1284,46,82,9,Phase-9,31,REC-1284
CALL-1285,46,82,9,Phase-9,703,REC-1285
CALL-1286,79,78,9,Phase-9,585,REC-1286
CALL-1287,1,87,9,Phase-9,503,REC-1287
CALL-1288,1,87,9,Phase-9,453,REC-1288
CALL-1289,1,87,9,Phase-9,85,REC-1289
CALL-1290,1,87,9,Phase-9,222,REC-1290
CALL-1291,1,87,9,Phase-9,560,REC-1291
CALL-1292,3,87,9,Phase-9,400,REC-1292
CALL-1293,3,87,9,Phase-9,667,REC-1293
CALL-1294,3,87,9,Phase-9,804,REC-1294
CALL-1295,3,87,9,Phase-9,540,REC-1295
CALL-1296,3,87,9,Phase-9,670,REC-1296
CALL-1297,76,87,9,Phase-9,482,REC-1297
CALL-1298,82,87,9,Phase-9,808,REC-1298
CALL-1299,81,87,9,Phase-9,82,REC-1299
CALL-1300,7,79,9,Phase-9,238,REC-1300
CALL-1301,12,16,9,Phase-9,303,REC-1301
CALL-1302,12,16,9,Phase-9,592,REC-1302
CALL-1303,12,16,9,Phase-9,164,REC-1303
CALL-1304,12,16,9,Phase-9,324,REC-1304
CALL-1305,12,16,9,Phase-9,478,REC-1305
CALL-1306,87,81,9,Phase-9,745,REC-1306
CALL-1307,87,81,9,Phase-9,526,REC-1307
CALL-1308,87,81,9,Phase-9,154,REC-1308
CALL-1309,87,81,9,Phase-9,59,REC-1309
CALL-1310,87,81,9,Phase-9,675,REC-1310
CALL-1311,76,59,9,Phase-9,653,REC-1311
CALL-1312,87,37,9,Phase-9,848,REC-1312
CALL-1313,87,37,9,Phase-9,275,REC-1313
CALL-1314,87,37,9,Phase-9,756,REC-1314
CALL-1315,87,37,9,Phase-9,192,REC-1315
CALL-1316,87,37,9,Phase-9,348,REC-1316
CALL-1317,82,36,9,Phase-9,594,REC-1317
CALL-1318,1,96,9,Phase-9,44,REC-1318
CALL-1319,82,96,9,Phase-9,595,REC-1319
CALL-1320,82,96,9,Phase-9,447,REC-1320
CALL-1321,82,96,9,Phase-9,125,REC-1321
CALL-1322,82,96,9,Phase-9,260,REC-1322
CALL-1323,46,96,9,Phase-9,891,REC-1323
CALL-1324,46,96,9,Phase-9,146,REC-1324
CALL-1325,46,96,9,Phase-9,502,REC-1325
CALL-1326,46,96,9,Phase-9,150,REC-1326
CALL-1327,82,46,9,Phase-9,693,REC-1327
CALL-1328,82,46,9,Phase-9,882,REC-1328
CALL-1329,82,46,9,Phase-9,187,REC-1329
CALL-1330,82,46,9,Phase-9,540,REC-1330
CALL-1331,82,46,9,Phase-9,763,REC-1331
CALL-1332,96,46,9,Phase-9,328,REC-1332
CALL-1333,96,46,9,Phase-9,551,REC-1333
CALL-1334,96,46,9,Phase-9,752,REC-1334
CALL-1335,96,46,9,Phase-9,309,REC-1335
CALL-1336,12,29,9,Phase-9,455,REC-1336
CALL-1337,12,29,9,Phase-9,884,REC-1337
CALL-1338,12,29,9,Phase-9,524,REC-1338
CALL-1339,12,29,9,Phase-9,513,REC-1339
CALL-1340,12,29,9,Phase-9,279,REC-1340
CALL-1341,12,30,9,Phase-9,497,REC-1341
CALL-1342,96,30,9,Phase-9,594,REC-1342
CALL-1343,87,105,9,Phase-9,178,REC-1343
CALL-1344,87,105,9,Phase-9,422,REC-1344
CALL-1345,79,101,9,Phase-9,225,REC-1345
CALL-1346,87,41,9,Phase-9,643,REC-1346
CALL-1347,87,41,9,Phase-9,550,REC-1347
CALL-1348,87,41,9,Phase-9,794,REC-1348
CALL-1349,83,1,10,Phase-10,169,REC-1349
CALL-1350,3,1,10,Phase-10,101,REC-1350
CALL-1351,3,1,10,Phase-10,312,REC-1351
CALL-1352,85,1,10,Phase-10,821,REC-1352
CALL-1353,85,1,10,Phase-10,838,REC-1353
CALL-1354,85,1,10,Phase-10,454,REC-1354
CALL-1355,85,1,10,Phase-10,378,REC-1355
CALL-1356,85,1,10,Phase-10,836,REC-1356
CALL-1357,8,1,10,Phase-10,549,REC-1357
CALL-1358,76,1,10,Phase-10,303,REC-1358
CALL-1359,76,1,10,Phase-10,870,REC-1359
CALL-1360,76,1,10,Phase-10,32,REC-1360
CALL-1361,76,1,10,Phase-10,319,REC-1361
CALL-1362,76,1,10,Phase-10,773,REC-1362
CALL-1363,82,1,10,Phase-10,335,REC-1363
CALL-1364,82,1,10,Phase-10,887,REC-1364
CALL-1365,82,1,10,Phase-10,631,REC-1365
CALL-1366,87,1,10,Phase-10,623,REC-1366
CALL-1367,87,1,10,Phase-10,705,REC-1367
CALL-1368,87,1,10,Phase-10,531,REC-1368
CALL-1369,87,1,10,Phase-10,182,REC-1369
CALL-1370,87,1,10,Phase-10,487,REC-1370
CALL-1371,37,1,10,Phase-10,581,REC-1371
CALL-1372,1,4,10,Phase-10,525,REC-1372
CALL-1373,1,83,10,Phase-10,383,REC-1373
CALL-1374,1,83,10,Phase-10,370,REC-1374
CALL-1375,1,83,10,Phase-10,595,REC-1375
CALL-1376,1,83,10,Phase-10,811,REC-1376
CALL-1377,1,3,10,Phase-10,586,REC-1377
CALL-1378,1,3,10,Phase-10,416,REC-1378
CALL-1379,1,3,10,Phase-10,496,REC-1379
CALL-1380,1,85,10,Phase-10,359,REC-1380
CALL-1381,1,85,10,Phase-10,223,REC-1381
CALL-1382,1,85,10,Phase-10,744,REC-1382
CALL-1383,1,85,10,Phase-10,274,REC-1383
CALL-1384,1,85,10,Phase-10,615,REC-1384
CALL-1385,84,85,10,Phase-10,422,REC-1385
CALL-1386,84,85,10,Phase-10,269,REC-1386
CALL-1387,84,85,10,Phase-10,824,REC-1387
CALL-1388,84,85,10,Phase-10,450,REC-1388
CALL-1389,84,85,10,Phase-10,74,REC-1389
CALL-1390,83,86,10,Phase-10,355,REC-1390
CALL-1391,83,86,10,Phase-10,792,REC-1391
CALL-1392,83,86,10,Phase-10,514,REC-1392
CALL-1393,83,86,10,Phase-10,752,REC-1393
CALL-1394,1,8,10,Phase-10,860,REC-1394
CALL-1395,1,8,10,Phase-10,420,REC-1395
CALL-1396,1,8,10,Phase-10,425,REC-1396
CALL-1397,1,8,10,Phase-10,709,REC-1397
CALL-1398,1,8,10,Phase-10,841,REC-1398
CALL-1399,1,76,10,Phase-10,870,REC-1399
CALL-1400,1,76,10,Phase-10,697,REC-1400
CALL-1401,1,76,10,Phase-10,185,REC-1401
CALL-1402,85,76,10,Phase-10,537,REC-1402
CALL-1403,71,76,10,Phase-10,67,REC-1403
CALL-1404,71,76,10,Phase-10,159,REC-1404
CALL-1405,71,76,10,Phase-10,544,REC-1405
CALL-1406,8,9,10,Phase-10,634,REC-1406
CALL-1407,8,9,10,Phase-10,369,REC-1407
CALL-1408,8,9,10,Phase-10,132,REC-1408
CALL-1409,1,84,10,Phase-10,895,REC-1409
CALL-1410,14,12,10,Phase-10,480,REC-1410
CALL-1411,14,12,10,Phase-10,132,REC-1411
CALL-1412,14,12,10,Phase-10,568,REC-1412
CALL-1413,14,12,10,Phase-10,497,REC-1413
CALL-1414,14,12,10,Phase-10,45,REC-1414
CALL-1415,16,12,10,Phase-10,769,REC-1415
CALL-1416,16,12,10,Phase-10,177,REC-1416
CALL-1417,16,12,10,Phase-10,449,REC-1417
CALL-1418,16,12,10,Phase-10,700,REC-1418
CALL-1419,16,12,10,Phase-10,188,REC-1419
CALL-1420,65,12,10,Phase-10,106,REC-1420
CALL-1421,12,14,10,Phase-10,510,REC-1421
CALL-1422,12,14,10,Phase-10,830,REC-1422
CALL-1423,12,14,10,Phase-10,301,REC-1423
CALL-1424,12,14,10,Phase-10,376,REC-1424
CALL-1425,12,14,10,Phase-10,668,REC-1425
CALL-1426,24,14,10,Phase-10,739,REC-1426
CALL-1427,58,14,10,Phase-10,437,REC-1427
CALL-1428,58,14,10,Phase-10,695,REC-1428
CALL-1429,58,14,10,Phase-10,112,REC-1429
CALL-1430,58,14,10,Phase-10,366,REC-1430
CALL-1431,58,14,10,Phase-10,720,REC-1431
CALL-1432,12,18,10,Phase-10,576,REC-1432
CALL-1433,12,18,10,Phase-10,419,REC-1433
CALL-1434,12,17,10,Phase-10,354,REC-1434
CALL-1435,1,82,10,Phase-10,671,REC-1435
CALL-1436,1,82,10,Phase-10,765,REC-1436
CALL-1437,1,82,10,Phase-10,807,REC-1437
CALL-1438,1,82,10,Phase-10,529,REC-1438
CALL-1439,1,82,10,Phase-10,584,REC-1439
CALL-1440,87,82,10,Phase-10,66,REC-1440
CALL-1441,87,82,10,Phase-10,662,REC-1441
CALL-1442,87,82,10,Phase-10,100,REC-1442
CALL-1443,87,82,10,Phase-10,270,REC-1443
CALL-1444,87,82,10,Phase-10,676,REC-1444
CALL-1445,37,82,10,Phase-10,730,REC-1445
CALL-1446,37,82,10,Phase-10,324,REC-1446
CALL-1447,37,82,10,Phase-10,262,REC-1447
CALL-1448,37,82,10,Phase-10,794,REC-1448
CALL-1449,37,82,10,Phase-10,122,REC-1449
CALL-1450,96,82,10,Phase-10,474,REC-1450
CALL-1451,46,82,10,Phase-10,130,REC-1451
CALL-1452,1,87,10,Phase-10,808,REC-1452
CALL-1453,1,87,10,Phase-10,678,REC-1453
CALL-1454,1,87,10,Phase-10,750,REC-1454
CALL-1455,1,87,10,Phase-10,132,REC-1455
CALL-1456,1,87,10,Phase-10,484,REC-1456
CALL-1457,81,87,10,Phase-10,200,REC-1457
CALL-1458,37,87,10,Phase-10,740,REC-1458
CALL-1459,37,87,10,Phase-10,336,REC-1459
CALL-1460,37,87,10,Phase-10,59,REC-1460
CALL-1461,37,87,10,Phase-10,77,REC-1461
CALL-1462,37,87,10,Phase-10,362,REC-1462
CALL-1463,12,22,10,Phase-10,845,REC-1463
CALL-1464,12,16,10,Phase-10,87,REC-1464
CALL-1465,12,16,10,Phase-10,330,REC-1465
CALL-1466,12,16,10,Phase-10,397,REC-1466
CALL-1467,12,16,10,Phase-10,413,REC-1467
CALL-1468,12,16,10,Phase-10,471,REC-1468
CALL-1469,1,81,10,Phase-10,179,REC-1469
CALL-1470,1,81,10,Phase-10,280,REC-1470
CALL-1471,1,81,10,Phase-10,573,REC-1471
CALL-1472,1,81,10,Phase-10,451,REC-1472
CALL-1473,87,81,10,Phase-10,609,REC-1473
CALL-1474,87,81,10,Phase-10,728,REC-1474
CALL-1475,87,81,10,Phase-10,841,REC-1475
CALL-1476,87,81,10,Phase-10,214,REC-1476
CALL-1477,87,81,10,Phase-10,204,REC-1477
CALL-1478,87,38,10,Phase-10,209,REC-1478
CALL-1479,87,73,10,Phase-10,110,REC-1479
CALL-1480,1,37,10,Phase-10,654,REC-1480
CALL-1481,1,37,10,Phase-10,421,REC-1481
CALL-1482,87,37,10,Phase-10,664,REC-1482
CALL-1483,87,37,10,Phase-10,729,REC-1483
CALL-1484,87,37,10,Phase-10,276,REC-1484
CALL-1485,87,37,10,Phase-10,539,REC-1485
CALL-1486,87,37,10,Phase-10,627,REC-1486
CALL-1487,41,37,10,Phase-10,176,REC-1487
CALL-1488,41,37,10,Phase-10,267,REC-1488
CALL-1489,41,37,10,Phase-10,502,REC-1489
CALL-1490,41,37,10,Phase-10,683,REC-1490
CALL-1491,41,37,10,Phase-10,290,REC-1491
CALL-1492,44,37,10,Phase-10,500,REC-1492
CALL-1493,44,37,10,Phase-10,291,REC-1493
CALL-1494,45,37,10,Phase-10,712,REC-1494
CALL-1495,45,37,10,Phase-10,39,REC-1495
CALL-1496,45,37,10,Phase-10,853,REC-1496
CALL-1497,45,37,10,Phase-10,506,REC-1497
CALL-1498,45,37,10,Phase-10,324,REC-1498
CALL-1499,12,24,10,Phase-10,723,REC-1499
CALL-1500,14,24,10,Phase-10,589,REC-1500
CALL-1501,58,24,10,Phase-10,191,REC-1501
CALL-1502,58,24,10,Phase-10,105,REC-1502
CALL-1503,58,24,10,Phase-10,482,REC-1503
CALL-1504,14,58,10,Phase-10,383,REC-1504
CALL-1505,14,58,10,Phase-10,631,REC-1505
CALL-1506,14,58,10,Phase-10,336,REC-1506
CALL-1507,14,58,10,Phase-10,684,REC-1507
CALL-1508,14,58,10,Phase-10,464,REC-1508
CALL-1509,82,96,10,Phase-10,736,REC-1509
CALL-1510,82,96,10,Phase-10,286,REC-1510
CALL-1511,82,96,10,Phase-10,497,REC-1511
CALL-1512,82,96,10,Phase-10,895,REC-1512
CALL-1513,82,96,10,Phase-10,339,REC-1513
CALL-1514,46,96,10,Phase-10,233,REC-1514
CALL-1515,82,46,10,Phase-10,423,REC-1515
CALL-1516,82,46,10,Phase-10,524,REC-1516
CALL-1517,82,46,10,Phase-10,139,REC-1517
CALL-1518,1,105,10,Phase-10,272,REC-1518
CALL-1519,87,105,10,Phase-10,420,REC-1519
CALL-1520,87,105,10,Phase-10,615,REC-1520
CALL-1521,87,105,10,Phase-10,397,REC-1521
CALL-1522,87,41,10,Phase-10,618,REC-1522
CALL-1523,87,41,10,Phase-10,332,REC-1523
CALL-1524,87,41,10,Phase-10,746,REC-1524
CALL-1525,37,41,10,Phase-10,332,REC-1525
CALL-1526,37,41,10,Phase-10,52,REC-1526
CALL-1527,37,41,10,Phase-10,879,REC-1527
CALL-1528,37,41,10,Phase-10,704,REC-1528
CALL-1529,37,41,10,Phase-10,435,REC-1529
CALL-1530,87,21,10,Phase-10,311,REC-1530
CALL-1531,87,21,10,Phase-10,38,REC-1531
CALL-1532,87,21,10,Phase-10,609,REC-1532
CALL-1533,87,21,10,Phase-10,732,REC-1533
CALL-1534,87,21,10,Phase-10,826,REC-1534
CALL-1535,104,103,10,Phase-10,792,REC-1535
CALL-1536,87,27,10,Phase-10,80,REC-1536
CALL-1537,37,95,10,Phase-10,650,REC-1537
CALL-1538,37,95,10,Phase-10,793,REC-1538
CALL-1539,37,95,10,Phase-10,538,REC-1539
CALL-1540,37,95,10,Phase-10,882,REC-1540
CALL-1541,37,95,10,Phase-10,323,REC-1541
CALL-1542,37,93,10,Phase-10,824,REC-1542
CALL-1543,37,93,10,Phase-10,848,REC-1543
CALL-1544,37,93,10,Phase-10,265,REC-1544
CALL-1545,37,93,10,Phase-10,651,REC-1545
CALL-1546,37,93,10,Phase-10,851,REC-1546
CALL-1547,37,42,10,Phase-10,390,REC-1547
CALL-1548,37,42,10,Phase-10,254,REC-1548
CALL-1549,37,42,10,Phase-10,681,REC-1549
CALL-1550,37,42,10,Phase-10,224,REC-1550
