document_id,document_type,text,source,entity_id,vector_status
FIR-Cyber-Crime-PS47-20-1-jpg,FIR,Cyber-Crime | 2020 | 419/420/120B Ipc | Jiban Chandra Chakraborty,FIR_details.json,,PENDING
FIR-Cyber-Crime-PS48-20-1-jpg,FIR,Cyber-Crime | 2020 | 354D/500/509/507 Ipc | Sneha Ghosh,FIR_details.json,,PENDING
FIR-Cyber-Crime-PS49-2020-1-jpg,FIR,Cyber-Crime | 2020 | 419/427/500/507 Ipc | Ashim Kr. Nath,FIR_details.json,,PENDING
FIR-Cyber-Crime-PS50-2020-1-jpg,FIR,Cyber-Crime | 2020 | 419/420/471/120B Ipc | Prakash Khandelwal,FIR_details.json,,PENDING
FIR-Cyber-Crime-PS51-21-1-jpg,FIR,Cyber-Crime | 2021 | 419/420/120B Ipc | Saunak Sarbajna,FIR_details.json,,PENDING
FIR-Cyber-Crime-PS52-21-1-jpg,FIR,Cyber-Crime | 2021 | 354A/354D/500/507/509 Ipc | Pampa Das Bhuyina,FIR_details.json,,PENDING
FIR-Cyber-Crime-PS52-1-jpg,FIR,Cyber-Crime | 2020 | 419/420/120B/34 Ipc | Md. Zaheer Alam,FIR_details.json,,PENDING
FIR-Cyber-Crime-PS53-21-1-jpg,FIR,Cyber-Crime | 2021 | Alok Sen,FIR_details.json,,PENDING
FIR-Cyber-Crime-PS54-21-1-jpg,FIR,Cyber-Crime | 2021 | 419/420/120B Ipc | Pinak Bose,FIR_details.json,,PENDING
FIR-Cyber-Crime-PS55-21-1-jpg,FIR,Cyber-Crime | 419/420/120B Ipc | Kankana Das,FIR_details.json,,PENDING
FIR-Cyber-Crime-PS56-21-1-jpg,FIR,Cyber-Crime | 2021 | 419/420/120B/468 Ipc. | Rajat Shankar Ghosh,FIR_details.json,,PENDING
FIR-Cyber-Crime-PS56-1-jpg,FIR,419/420/468/463/471/120B Ipc,FIR_details.json,,PENDING
FIR-Cyber-Crime-PS57-21-1-jpg,FIR,Cyber-Crime | 2021 | 419/420/120B Ipc | Sudeshna Sinha,FIR_details.json,,PENDING
FIR-Cyber-Crime-PS58-21-1-jpg,FIR,Cyber-Crime | 2021 | 420/384/506/120B Ipc. | Dr. Sumitra Chandra,FIR_details.json,,PENDING
FIR-Cyber-Crime-PS59-21-1-jpg,FIR,Cyber-Crime | 2021 | 420/406/384/468/471/506/120B Ipc. | Satarupa Mondal,FIR_details.json,,PENDING
FIR-Cyber-Crime-PS60-21-1-jpg,FIR,Cyber-Crime | 2021 | Saurabh Kumar,FIR_details.json,,PENDING
FIR-Cyber-Crime-PS61-21-1-jpg,FIR,Cyber-Crime | 2021 | 420/469/507 Ipc. | Asish Mitra,FIR_details.json,,PENDING
FIR-Cyber-Crime-PS63-21-1-jpg,FIR,Cyber-Crime | 2021 | Dr. Atanu Banerjee,FIR_details.json,,PENDING
FIR-Cyber-Crime-PS63-1-jpg,FIR,2018 | Lalita Gupta,FIR_details.json,,PENDING
FIR-Cyber-Crime-PS64-202020-1-jpg,FIR,Cyber-Crime | 2020 | 354C/354D/385/500/507/509 Ipc,FIR_details.json,,PENDING
FIR-Cyber-Crime-PS64-21-1-jpg,FIR,Cyber-Crime | 2021 | 419/420/120B Ipc | Bithin Kumar Das,FIR_details.json,,PENDING
FIR-Cyber-Crime-PS64-1-jpg,FIR,Cyber-Crime | 2018 | 419/420/120B/34 Ipc | Mohit Seth,FIR_details.json,,PENDING
FIR-ECO-PARK-PS01-1-jpg,FIR,143/145/427 Ipc Rw Section 3/4 Pdpp Act. | Sisir Kumar Guha,FIR_details.json,,PENDING
FIR-ECO-PARK-PS02-1-jpg,FIR,Eco Park | 2020 | 420/406/120B/34 Ipc | Tina Mondal,FIR_details.json,,PENDING
FIR-ECO-PARK-PS03-1-jpg,FIR,Eco Park | 2020 | Rajesh Kr. Mondal,FIR_details.json,,PENDING
FIR-ECO-PARK-PS04-1-jpg,FIR,Eco Park | 2020 | 380 Ipc | Munni Shaw,FIR_details.json,,PENDING
FIR-ECO-PARK-PS05-1-jpg,FIR,Eco Park | 2020 | 323/325/354/506/34 Ipc | Sri Shambhu Sardar,FIR_details.json,,PENDING
FIR-ECO-PARK-PS06-1-jpg,FIR,Eco Park | 2020 | Avijit Naskar,FIR_details.json,,PENDING
FIR-ECO-PARK-PS09-1-jpg,FIR,Jhantu Gayen,FIR_details.json,,PENDING
FIR-ECO-PARK-PS10-1-jpg,FIR,Eco Park | 420 Ipc | Bilquis Khatun,FIR_details.json,,PENDING
FIR-ECO-PARK-PS11-1-jpg,FIR,2020 | 279/338 Ipc | Badal Ghosh,FIR_details.json,,PENDING
FIR-ECO-PARK-PS12-1-jpg,FIR,Eco Park | Sainaz Khatun,FIR_details.json,,PENDING
FIR-ECO-PARK-PS13-1-jpg,FIR,406/420/468/471/120B/409/476 Ipc | Mahadev Saha,FIR_details.json,,PENDING
FIR-ECO-PARK-PS14-1-jpg,FIR,Eco Park | 2020 | 406/409/420/467/468/471/120B Ipc | Mahadev Saha,FIR_details.json,,PENDING
FIR-ECO-PARK-PS15-1-jpg,FIR,Eco Park | 2020 | 306 Ipc | Awadhesh Kr. Chowdhury,FIR_details.json,,PENDING
FIR-ECO-PARK-PS16-1-jpg,FIR,Eco Park | 2020 | 420/406 Ipc | Md. Shahnawar,FIR_details.json,,PENDING
FIR-ECO-PARK-PS17-20-2-1-jpg,FIR,Eco Park | 2021 | 341/323/325/3747/506/34 Ipc | Raima Bibi,FIR_details.json,,PENDING
FIR-ECO-PARK-PS17-1-jpg,FIR,Eco Park | Sailen Pyne,FIR_details.json,,PENDING
FIR-ECO-PARK-PS18-1-jpg,FIR,Eco Park | 2020 | 420/406/120B Ipc | Chief Manager Of Sbi,FIR_details.json,,PENDING
FIR-ECO-PARK-PS19-1-jpg,FIR,Eco Park | 2020 | Praveen Kajriwal,FIR_details.json,,PENDING
FIR-ECO-PARK-PS1-1-jpg,FIR,363 Ipc | Mainul Abedin,FIR_details.json,,PENDING
FIR-ECO-PARK-PS20-1-jpg,FIR,Eco Park | 2020 | 406/420/34 Ipc | Bikash Singha Roy,FIR_details.json,,PENDING
FIR-ECO-PARK-PS21-1-jpg,FIR,Eco Park | 2020 | 420/406/34 Ipc | Pradipta Thakur,FIR_details.json,,PENDING
FIR-ECO-PARK-PS22-1-jpg,FIR,Eco Park | 2020 | 379 Ipc | Jamshed Ali,FIR_details.json,,PENDING
FIR-ECO-PARK-PS23-1-jpg,FIR,Eco Park | 2020 | Saikh Bablu,FIR_details.json,,PENDING
FIR-ECO-PARK-PS24-1-jpg,FIR,Eco Park | 2020 | 4C Of Wblr Act. &Amp; 4D Of The Wblr Act. 1955 | Sri Trathagata Mukherjee,FIR_details.json,,PENDING
FIR-ECO-PARK-PS25-1-jpg,FIR,Eco Park | 2020 | 379/114 Ipc | Afzal Elahi,FIR_details.json,,PENDING
FIR-ECO-PARK-PS26-1-jpg,FIR,Eco Park | 2020 | 380 Ipc | Avijit Kundu,FIR_details.json,,PENDING
FIR-ECO-PARK-PS27-1-jpg,FIR,Eco Park | 2020 | Sahid Ansari,FIR_details.json,,PENDING
FIR-ECO-PARK-PS28-1-jpg,FIR,Eco Park | 2020 | 341/325/384/386/379/406/506/34 Ipc | Md. Javed,FIR_details.json,,PENDING
FIR-ECO-PARK-PS29-1-jpg,FIR,Eco Park | 2020 | 279/338 Ipc | Shivang Mathua,FIR_details.json,,PENDING
FIR-ECO-PARK-PS2-1-jpg,FIR,Eco Park | 341/325/323/34 Ipc | Nirmal Sarkar,FIR_details.json,,PENDING
FIR-ECO-PARK-PS30-1-jpg,FIR,Eco Park | 2020 | 279/338/427 Ipc | Bablu Molla,FIR_details.json,,PENDING
FIR-ECO-PARK-PS31-1-jpg,FIR,Eco Park | 2020 | 420/406 Ipc | Sk. Noor Amin,FIR_details.json,,PENDING
FIR-ECO-PARK-PS32-1-jpg,FIR,Eco Park | 2020 | 279/338/427 Ipc | Sukhbir Singh,FIR_details.json,,PENDING
FIR-ECO-PARK-PS33-1-jpg,FIR,Eco Park | 2020 | 465/468/469/471/420/419 Ipc | Bikash Kar Gupta,FIR_details.json,,PENDING
FIR-ECO-PARK-PS34-1-jpg,FIR,Eco Park | 2020 | 406/420/468/471/120B/409/467 Ipc | Mahadev Saha,FIR_details.json,,PENDING
FIR-ECO-PARK-PS35-1-jpg,FIR,Eco Park | 2020 | 376(F)(I) Ipc Rw Section 06 Of Pocso Act. | Basudev Mistri,FIR_details.json,,PENDING
FIR-ECO-PARK-PS36-1-jpg,FIR,Eco Park | 2020 | 399/402 | Si Avijit Banerjee,FIR_details.json,,PENDING
FIR-ECO-PARK-PS37-1-jpg,FIR,Eco Park | 2020 | 379 Ipc | Basant Kumar Soni,FIR_details.json,,PENDING
FIR-ECO-PARK-PS38-1-jpg,FIR,Eco Park | 2020 | 341/323/325/326/34 Ipc | Kanan Saha,FIR_details.json,,PENDING
FIR-ECO-PARK-PS39-1-jpg,FIR,Eco Park | 2020 | 420/406/120B Ipc | Avijit Majumder,FIR_details.json,,PENDING
FIR-ECO-PARK-PS3-1-jpg,FIR,Eco Park | Sabana Khatun,FIR_details.json,,PENDING
FIR-ECO-PARK-PS40-1-jpg,FIR,Eco Park | 2020 | 193/209/420/120B/34 Ipc | Md. Shanawaz Ali,FIR_details.json,,PENDING
FIR-ECO-PARK-PS41-1-jpg,FIR,Eco Park | Asi Jibesh Das,FIR_details.json,,PENDING
FIR-ECO-PARK-PS42-1-jpg,FIR,Eco Park | 420 Ipc | Salim Khan,FIR_details.json,,PENDING
FIR-ECO-PARK-PS43-1-jpg,FIR,Eco Park | Rajina Bibi,FIR_details.json,,PENDING
FIR-ECO-PARK-PS44-1-jpg,FIR,Eco Park | 2020 | 420/406/506 Ipc,FIR_details.json,,PENDING
FIR-ECO-PARK-PS45-1-jpg,FIR,Eco Park | 2020 | 279/304A/427 Ipc | Prosenjit Saha,FIR_details.json,,PENDING
FIR-ECO-PARK-PS46-1-jpg,FIR,Eco Park | 2020 | 279/427 Ipc | Omar Faruk Gazi,FIR_details.json,,PENDING
FIR-ECO-PARK-PS47-1-jpg,FIR,Eco Park | 2020 | 188 Ipc | Si Soumen Tapaswi,FIR_details.json,,PENDING
FIR-ECO-PARK-PS48-1-jpg,FIR,Eco Park | 2020 | 25(I)(A)/27 Arms Act. | Pravakar Adhikary,FIR_details.json,,PENDING
FIR-ECO-PARK-PS49-1-jpg,FIR,Eco Park | 2021 | 363 Ipc | Md. Shamsher,FIR_details.json,,PENDING
FIR-ECO-PARK-PS4-1-jpg,FIR,Eco Park | Mou Pramanick,FIR_details.json,,PENDING
FIR-ECO-PARK-PS50-1-jpg,FIR,Eco Park | 2021 | 323/325/341/379/34 Ipc | Smt. Latika Das,FIR_details.json,,PENDING
FIR-ECO-PARK-PS51-1-jpg,FIR,Eco Park | 2021 | 379/427 Ipc | Abijit Jana,FIR_details.json,,PENDING
FIR-ECO-PARK-PS5-1-jpg,FIR,Eco Park | 342/354/506 Ipc | Sahitree Brahma,FIR_details.json,,PENDING
FIR-ECO-PARK-PS6-1-jpg,FIR,Eco Park | 363/364/364A/365/368/34 Ipc | Abdul Salam,FIR_details.json,,PENDING
FIR-ECO-PARK-PS7-1-jpg,FIR,Eco Park | 354C Ipc | Rakhi Mistri,FIR_details.json,,PENDING
FIR-ECO-PARK-PS8-1-jpg,FIR,Eco Park | 341/323/325/379/506/34 Ipc | Biman Debnath,FIR_details.json,,PENDING
FIR-ECO-PARK-PS9-1-jpg,FIR,2020 | 25(I)(A)/27 Arms Act. | Si Pravakar Adhikary,FIR_details.json,,PENDING
FIR-Electronics-Complex-PS01-1-jpg,FIR,2020 | Debaditya Das,FIR_details.json,,PENDING
FIR-Electronics-Complex-PS02-1-jpg,FIR,Electronics Complex | 2020 | 279/337/427 | Sri Ranjit Kr. Das,FIR_details.json,,PENDING
FIR-Electronics-Complex-PS03-2020-1-jpg,FIR,Electronics Complex | 2020 | 341/323/506(Ii) Ipc | Partha Maity,FIR_details.json,,PENDING
FIR-Electronics-Complex-PS04-2020-1-jpg,FIR,Electronics Complex | 2020 | 399/402 Ipc | Si Sudipta Naskar,FIR_details.json,,PENDING
FIR-Electronics-Complex-PS05-1-jpg,FIR,Electronics Complex | 2020 | 419/420/406/120B Ipc. | Jayanta Roy,FIR_details.json,,PENDING
FIR-Electronics-Complex-PS07-1-jpg,FIR,Electronics Complex | 2021 | 399/402 Ipc. | Si Nihar Ranjan Barman Of Ec Ps,FIR_details.json,,PENDING
FIR-Electronics-Complex-PS09-1-jpg,FIR,Electronics Complex | 2020 | 354C Ipc | Priyanka Haldar,FIR_details.json,,PENDING
FIR-Electronics-Complex-PS1-22-1-jpg,FIR,Eco Park | 2022 | 188/269/270Ipc R/W 51(I)(B) Dm Act. &Amp; 02 Of Ed Act. | Psi Navin Tshring Bhutia,FIR_details.json,,PENDING
FIR-Electronics-Complex-PS10-19-1-jpg,FIR,2019 | 420/406 Ipc,FIR_details.json,,PENDING
FIR-Electronics-Complex-PS10-22-1-jpg,FIR,Electronics Complex | 2022 | 341/279/338/195A/506 Ipc | Soma Mondal,FIR_details.json,,PENDING
FIR-Electronics-Complex-PS10-1-jpg,FIR,2020 | Ashutosh Kumar,FIR_details.json,,PENDING
FIR-Electronics-Complex-PS11-19-1-jpg,FIR,2019 | 341/325/506/34 Ipc | Siddhartha Sharma,FIR_details.json,,PENDING
FIR-Electronics-Complex-PS11-22-1-jpg,FIR,Electronics Complex | 2022 | 188/269/270/271 Ipc &Amp; 51 Disaster Management Act-2005. | Asi Suman Ganguly Of Electronics Complex Ps,FIR_details.json,,PENDING
FIR-Electronics-Complex-PS11-1-jpg,FIR,Electronics Complex | 2020 | 420/406/120B Ipc. | Md. Sk. Ansaruddin,FIR_details.json,,PENDING
FIR-Electronics-Complex-PS12-2020-1-jpg,FIR,Electronics Complex | 2020 | 420/406/120B Ipc | Bijan Mondal,FIR_details.json,,PENDING
FIR-Electronics-Complex-PS12-22-1-jpg,FIR,Electronics Complex | 2022 | 188/269/270/271 Ipc &Amp; 51 Disaster Management Act-2005. | Asi Suman Ganguly Of Electronics Complex Ps,FIR_details.json,,PENDING
FIR-Electronics-Complex-PS12-1-jpg,FIR,Electronics Complex | 2021 | 419/420/406/120B Ipc | Dwaipayan Benerjee,FIR_details.json,,PENDING
FIR-Electronics-Complex-PS13-22-1-jpg,FIR,Electronics Complex | 2022 | 188/269/270/271 Ipc &Amp; 51 Disaster Management Act-2005. | Asi Suman Ganguly Of Electronics Complex Ps,FIR_details.json,,PENDING
FIR-Electronics-Complex-PS13-1-jpg,FIR,Electronics Complex | 2020 | 279/338/427 Ipc | Bijan Mondal,FIR_details.json,,PENDING
FIR-Electronics-Complex-PS14-22-1-jpg,FIR,Electronics Complex | 2022 | 279/427/304A Ipc | Iqbal Ahme,FIR_details.json,,PENDING
FIR-Electronics-Complex-PS14-1-jpg,FIR,Electronics Complex | 2020 | 419/420 Ipc. | Dr. Saumen Mapdar,FIR_details.json,,PENDING
FIR-Electronics-Complex-PS15-20-1-jpg,FIR,Electronics Complex | 2020 | 279/337/427 Ipc | Mr. Samik Basu,FIR_details.json,,PENDING
FIR-Electronics-Complex-PS15-22-1-jpg,FIR,Electronics Complex | 2022 | Asi Suman Ganguly Of Electronics Complex Ps,FIR_details.json,,PENDING
FIR-Electronics-Complex-PS15-1-jpg,FIR,Electronics Complex | 2021 | 379/413 Ipc.,FIR_details.json,,PENDING
FIR-Electronics-Complex-PS16-22-1-jpg,FIR,Electronics Complex | 2022 | 188/269/270/271 Ipc &Amp; 51 Disaster Management Act-2005. | Asi Suman Ganguly Of Electronics Complex Ps,FIR_details.json,,PENDING
FIR-Electronics-Complex-PS16-1-jpg,FIR,Electronics Complex | 2020 | 341/323/427/506/34 Ipc | Prof. Anil Bikash Choudhury,FIR_details.json,,PENDING
FIR-Electronics-Complex-PS1-1-jpg,FIR,2021 | Sudip Das,FIR_details.json,,PENDING
FIR-Electronics-Complex-PS2-22-1-jpg,FIR,Rajarhat | 2022 | 417/376 Ipc. | Sahida Khatun,FIR_details.json,,PENDING
FIR-Electronics-Complex-PS2-1-jpg,FIR,Electronics Complex | 2021 | 420/406 Ipc. | Bikash Chandra Paul,FIR_details.json,,PENDING
FIR-Electronics-Complex-PS3-22-1-jpg,FIR,Rajarhat | 2022 | 188/269/270 Ipc &Amp; Section 51 Disaster Management Act. | Amirul Haque Naskar Asi,FIR_details.json,,PENDING
FIR-Electronics-Complex-PS3-1-jpg,FIR,Electronics Complex | 2021 | 420/120B Ipc. | Sujoy Shome,FIR_details.json,,PENDING
FIR-Electronics-Complex-PS4-22-1-jpg,FIR,Rajarhat | 2022 | 498A/325/307/506/34 Ipc &Amp; 3/4 D.P. Act. | Anowara Gayen,FIR_details.json,,PENDING
FIR-Electronics-Complex-PS4-1-jpg,FIR,Electronics Complex | 2021 | 420/406 Ipc. | Chetan Kumar Jain,FIR_details.json,,PENDING
FIR-Electronics-Complex-PS5-21-1-jpg,FIR,2021 | 420/467/120B Ipc | Ajoy Kumar Poddar,FIR_details.json,,PENDING
FIR-Electronics-Complex-PS5-22-1-jpg,FIR,Rajarhat | 2022 | 188/269/270 Ipc &Amp; Section 51 Disaster Management Act. | Pankaj Ghosh Psi,FIR_details.json,,PENDING
FIR-Electronics-Complex-PS5-1-jpg,FIR,Electronics Complex | 2019 | 420/406/34 Ipc.,FIR_details.json,,PENDING
FIR-Electronics-Complex-PS6-21-1-jpg,FIR,Electronics Complex | 2021 | 366 Ipc | Sunita Mandal,FIR_details.json,,PENDING
FIR-Electronics-Complex-PS6-22-1-jpg,FIR,Bidhannagar North | 2022 | 379 Ipc | Mr. Amitava Mukherjee,FIR_details.json,,PENDING
FIR-Electronics-Complex-PS6-1-jpg,FIR,Electronics Complex | 2020 | 419/420/406/120B Ipc,FIR_details.json,,PENDING
FIR-Electronics-Complex-PS7-22-1-jpg,FIR,Bidhannagar North | 2022 | 341/323/506/34 Ipc &Amp; 24 Of The Maintenance Welfare Of Parents And Senior Citizens Act. | Ajay Kumar Bhowmick,FIR_details.json,,PENDING
FIR-Electronics-Complex-PS7-1-jpg,FIR,Electronics Complex | 2020 | 341/323/506/34 Ipc,FIR_details.json,,PENDING
FIR-Electronics-Complex-PS8-21-1-jpg,FIR,Electronics Complex | 2021 | 341/325/307/506/34 Ipc. And 25/27 Arms Act. | Gautami Das,FIR_details.json,,PENDING
FIR-Electronics-Complex-PS8-22-1-jpg,FIR,Rajarhat | 2022 | 326/341/307/34 Ipc. | Baidya Nath Tarafder,FIR_details.json,,PENDING
FIR-Electronics-Complex-PS8-1-jpg,FIR,Electronics Complex | 2020 | 498A/406/323/506 Ipc And Â¾ D.P Act.,FIR_details.json,,PENDING
FIR-Electronics-Complex-PS9-21-1-jpg,FIR,Electronics Complex | 2021 | 498A/307/325/506 Ipc. | Anjana Mallick,FIR_details.json,,PENDING
FIR-Electronics-Complex-PS9-22-1-jpg,FIR,Asi Suman Ganguly Of Electronics Complex Ps,FIR_details.json,,PENDING
FIR-Electronics-Complex-PS9-1-jpg,FIR,2019 | 379 Ipc | Faiz Khan,FIR_details.json,,PENDING
FIR-Lake-Town-PS01-1-jpg,FIR,Lake Town | 2020 | 381 Ipc | Saikat Gupta,FIR_details.json,,PENDING
FIR-Lake-Town-PS02-1-jpg,FIR,Lake Town | 2020 | 419/420/406/120B Ipc | Biswajit Ray Chowdhury,FIR_details.json,,PENDING
FIR-Lake-Town-PS03-1-jpg,FIR,2020 | Priyabala Halder,FIR_details.json,,PENDING
FIR-Lake-Town-PS04-1-jpg,FIR,Lake Town | 2021 | 379/411/413/414 Ipc,FIR_details.json,,PENDING
FIR-Lake-Town-PS05-1-jpg,FIR,Lake Town | 2021 | Mr. Abhishek Chowdhury,FIR_details.json,,PENDING
FIR-Lake-Town-PS06-1-jpg,FIR,Lake Town | 2021 | 498A/34 Ipc | Sangeeta Palit,FIR_details.json,,PENDING
FIR-Lake-Town-PS07-1-jpg,FIR,Lake Town | 279/338/427 Ipc | Niraj Jha,FIR_details.json,,PENDING
FIR-Lake-Town-PS08-1-jpg,FIR,Lake Town | 2021 | 354D/506/34 Ipc | Rituparna Chatterjee,FIR_details.json,,PENDING
FIR-Lake-Town-PS09-1-jpg,FIR,Lake Town | 2021 | 498A/406/34 Ipc &Amp; 3/4 Dp Act.,FIR_details.json,,PENDING
FIR-Lake-Town-PS10-1-jpg,FIR,Lake Town | 2020 | 323/325/506/34 Ipc | Chumki Kundu,FIR_details.json,,PENDING
FIR-Lake-Town-PS11-1-jpg,FIR,Lake Town | 2020 | 342/323/379/406/506/34 Ipc | Roshan Jha,FIR_details.json,,PENDING
FIR-Lake-Town-PS12-1-jpg,FIR,Lake Town | 2021 | 447/323/324/506/34 Ipc | Giri Raj Dey,FIR_details.json,,PENDING
FIR-Lake-Town-PS13-1-jpg,FIR,Lake Town | 2020 | 379 Ipc | Soumen Chatterjee,FIR_details.json,,PENDING
FIR-Lake-Town-PS14-1-jpg,FIR,Lake Town | 2020 | 406/420/120B/506 Ipc | Krishana Maity,FIR_details.json,,PENDING
FIR-Lake-Town-PS15-1-jpg,FIR,Lake Town | 2020 | 341/323/379/363/365/506/ 34 Ipc | Shashi Jaiswal,FIR_details.json,,PENDING
FIR-Lake-Town-PS16-1-jpg,FIR,Lake Town | 2020 | 406/419/468/120B Ipc | Arindam Sen,FIR_details.json,,PENDING
FIR-Lake-Town-PS17-1-jpg,FIR,Lake Town | 2020 | 341/323/325/506 Ipc | Kabita Roy,FIR_details.json,,PENDING
FIR-Lake-Town-PS18-1-jpg,FIR,Lake Town | 2020 | Kalyen Bhattacharja,FIR_details.json,,PENDING
FIR-Lake-Town-PS19-1-jpg,FIR,Lake Town | 363 Ipc,FIR_details.json,,PENDING
FIR-Lake-Town-PS1-1-jpg,FIR,Nscbi Airport | 2022 | 269/188/270 Ipc &Amp; 51 D.M Act. | Psi Nasir Jamal,FIR_details.json,,PENDING
FIR-Lake-Town-PS2-1-jpg,FIR,Nscbi Airport | 2022 | 188/269/270 Ipc &Amp; 51 D.M .Act. | Psi Nasir Jamal,FIR_details.json,,PENDING
FIR-Lake-Town-PS3-1-jpg,FIR,2022 | 188/186/353/332/506 Ipc | Shyamal Roy,FIR_details.json,,PENDING
FIR-Lake-Town-PS4-1-jpg,FIR,Lake Town | 2020 | 420/406/120B Ipc | M.D Javed,FIR_details.json,,PENDING
FIR-Lake-Town-PS5-1-jpg,FIR,342/325 Ipc | Tumpa Dutta,FIR_details.json,,PENDING
FIR-Lake-Town-PS6-1-jpg,FIR,Lake Town | 2020 | 323/509 Ipc | Sudeshna Paul Chowdhury,FIR_details.json,,PENDING
FIR-Lake-Town-PS7-1-jpg,FIR,Lake Town | 2020 | 379/411 Ipc | Amit Kr Mondal,FIR_details.json,,PENDING
FIR-Lake-Town-PS8-1-jpg,FIR,Lake Town | 2020 | 379 Ipc | Zinia Biswas,FIR_details.json,,PENDING
FIR-Lake-Town-PS9-1-jpg,FIR,Lake Town | 2020 | 498A/406/380/504/506 Ipc | Salma Bibi,FIR_details.json,,PENDING
FIR-NSCBI-Airport-PSNSCBI-AIRPORT-0001-2017-2488-1-jpg,FIR,Nscbi Airport | 2017 | U/S 279/338/427 Ipc | Rakhi Debsharma,FIR_details.json,,PENDING
FIR-NSCBI-Airport-PSNSCBI-AIRPORT-0002-2018-9706-1-jpg,FIR,Bikesh Kumar Biswas,FIR_details.json,,PENDING
FIR-NSCBI-Airport-PSNSCBI-AIRPORT-0003-2017-2887-1-jpg,FIR,Nscbi Airport,FIR_details.json,,PENDING
FIR-NSCBI-Airport-PSNSCBI-AIRPORT-0003-2018-3799-1-jpg,FIR,Shri Anjan Das,FIR_details.json,,PENDING
FIR-NSCBI-Airport-PSNSCBI-AIRPORT-0004-2017-3235-1-jpg,FIR,Nscbi Airport | 2017 | U/S 465/468/471 Ipc | Rabindra Nath Adhikary,FIR_details.json,,PENDING
FIR-NSCBI-Airport-PSNSCBI-AIRPORT-0004-2018-5942-1-jpg,FIR,Subhadip Paul,FIR_details.json,,PENDING
FIR-NSCBI-Airport-PSNSCBI-AIRPORT-0005-2018-5904-1-jpg,FIR,Manash Bandhapadhyay,FIR_details.json,,PENDING
FIR-NSCBI-Airport-PSNSCBI-AIRPORT-0008-2017-8566-1-jpg,FIR,Nscbi Airport,FIR_details.json,,PENDING
FIR-NSCBI-Airport-PSNSCBI-AIRPORT-0009-2018-2186-1-jpg,FIR,Bikash Kumar Biswas,FIR_details.json,,PENDING
FIR-NSCBI-Airport-PSNSCBI-AIRPORT-0010-2018-5239-1-jpg,FIR,Mrinal Kanti Narth,FIR_details.json,,PENDING
FIR-NSCBI-Airport-PSNSCBI-AIRPORT-0011-2017-1590-1-jpg,FIR,Nscbi Airport | 2017 | U/S 465/468/471 Ipc | Ranjit Saikia,FIR_details.json,,PENDING
FIR-NSCBI-Airport-PSNSCBI-AIRPORT-0011-2018-4455-1-jpg,FIR,Lalgoulian Vaiphei,FIR_details.json,,PENDING
FIR-NSCBI-Airport-PSNSCBI-AIRPORT-0012-2017-1812-1-jpg,FIR,Nscbi Airport | 2017 | U/S 465/468/471 Ipc | Arun Kr. Das,FIR_details.json,,PENDING
FIR-NSCBI-Airport-PSNSCBI-AIRPORT-0013-2017-2114-1-jpg,FIR,Nscbi Airport | 2017 | Mahatabuddin Mondal,FIR_details.json,,PENDING
FIR-NSCBI-Airport-PSNSCBI-AIRPORT-0013-2018-3457-1-jpg,FIR,Mohan Chandra Patra,FIR_details.json,,PENDING
FIR-Women-PS51-1-jpg,FIR,Women | 2018 | 498A/354/325/307/506/120B Ipc | Gulab Chand Shaw,FIR_details.json,,PENDING
FIR-Women-PS52-1-jpg,FIR,Women | 2018 | Kakuli Das,FIR_details.json,,PENDING
FIR-Women-PS53-1-jpg,FIR,Nscbi Airport | 2018,FIR_details.json,,PENDING
FIR-Women-PSWOMEN-0001-2018-1189-1-jpg,FIR,Women | 2018 | 498A/406/313/34 Ipc,FIR_details.json,,PENDING
FIR-Women-PSWOMEN-0002-2017-2099-1-jpg,FIR,Women | 2017 | Madhumita Ghosh,FIR_details.json,,PENDING
FIR-Women-PSWOMEN-0003-2018-4808-1-jpg,FIR,Women | 2018 | Paromita Pauline Dey,FIR_details.json,,PENDING
FIR-Women-PSWOMEN-0004-2018-2872-1-jpg,FIR,2018 | 498A/307/34 Ipc | Shibani Mondal,FIR_details.json,,PENDING
FIR-Women-PSWOMEN-0005-2018-3968-1-jpg,FIR,Women | 2018,FIR_details.json,,PENDING
FIR-Women-PSWOMEN-0006-2018-3119-1-jpg,FIR,Women | 2018 | 341/47/325/506/34 Ipc | Titas Roy,FIR_details.json,,PENDING
FIR-Women-PSWOMEN-0007-2018-4620-1-jpg,FIR,Women | 2018 | 498A/325/307 Ipc | Tapashi Santra,FIR_details.json,,PENDING
FIR-Women-PSWOMEN-0008-2018-4643-1-jpg,FIR,Women | 2018 | 498A/323/34 Ipc | Survita Mondal,FIR_details.json,,PENDING
FIR-Women-PSWOMEN-0009-2018-4645-1-jpg,FIR,Women | 2018 | 498A/506 Ipc And Sec 4 D.P. Act | Mahashita Das,FIR_details.json,,PENDING
FIR-Women-PSWOMEN-0010-2017-3294-1-jpg,FIR,Women | 2017 | 341/323/326/34 Ipc,FIR_details.json,,PENDING
FIR-Women-PSWOMEN-0010-2018-5325-1-jpg,FIR,Women | 2018 | 498A/494/495 Ipc | Madhuri Kumari,FIR_details.json,,PENDING
FIR-Women-PSWOMEN-0011-2018-5585-1-jpg,FIR,Women | 2018 | 498A/354A/506/34 Ipc And 3/4 D.P Act. | Sumita Kumari Balmiki,FIR_details.json,,PENDING
